id_user,id_business,review_rating,review_date,id,year,processed_text,sentiment
1017254,0x885131dee534db9f:0x160e20a5b1047f3e,4,2020-03-28 04:38:27.497,8344,2020,ok mc donaldswhat say,POSITIVE
1017325,0x885131dee534db9f:0x160e20a5b1047f3e,2,2019-07-28 18:41:15.596,8354,2019,bathroom clean,POSITIVE
1017380,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-07-26 17:37:25.164,8361,2018,amazing,POSITIVE
1017395,0x885131dee534db9f:0x160e20a5b1047f3e,4,2021-03-22 19:38:00.931,8363,2021,wished dinning room area would open,NEGATIVE
1017399,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-01-18 02:13:16.250,8364,2019,worst mcdonalds ever always mess something although told atleast different people wanted fooddrinks example made frappe wrong time even though gave step step instruction wanted made put iced coffee dr pepper frappe ice first time asked dude legit looked regular ice put lid handed drink right asked special request nugget tasted like recooked old one bacon smokehouse wrong twice finally got right chicken tough like sitting hour slim none bacon sauce fry salt request seemed sitting hard cold general manager eric always rude along girl work front line today coming back location advise dont either ask corporate number give wrong number act like youre wrong john link need adress management asap want real tasty fresh food suggest mcdonalds across academy owned christine nevant highway always satisfied,NEGATIVE
1017439,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-10-14 17:46:40.233,8370,2018,order wrong,NEGATIVE
1017454,0x885131dee534db9f:0x160e20a5b1047f3e,4,2020-07-08 21:15:25.127,8371,2020,fast servicespeedy hardworking employee ample parkingwith easy access,POSITIVE
1017461,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-02-18 09:26:47.389,8373,2021,go morning coffee breakfast sandwich apple pie,NEGATIVE
1017464,0x885131dee534db9f:0x160e20a5b1047f3e,4,2021-03-20 05:01:32.957,8374,2021,getting better,POSITIVE
1017467,0x885131dee534db9f:0x160e20a5b1047f3e,4,2020-12-27 14:30:46.224,8375,2020,food hot order correct,POSITIVE
1017468,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-05-01 19:45:16.928,8376,2021,great food,POSITIVE
1017479,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-12-13 23:27:44.619,8377,2020,hot food great special always fast dirve thru,POSITIVE
1017481,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-04-23 14:25:50.097,8379,2021,slow,NEGATIVE
1017486,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-04-01 03:59:02.168,8380,2021,love breakfast fast,POSITIVE
1017488,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-04-16 13:39:57.266,8381,2021,greatly appreciated,POSITIVE
1017495,0x885131dee534db9f:0x160e20a5b1047f3e,4,2021-03-19 10:38:43.155,8382,2021,great,POSITIVE
1017499,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-12-14 23:16:29.820,8383,2020,line total minute food ordered,POSITIVE
1017508,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-11-09 22:06:39.926,8385,2019,served u cold food,NEGATIVE
1017512,0x885131dee534db9f:0x160e20a5b1047f3e,1,2021-01-05 23:15:51.747,8386,2021,good,POSITIVE
1017531,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-05-23 18:16:02.886,8389,2018,came enjoy breakfast mcdonalds friend frequently time mcdonalds restaurant number following address u highway alt southeast ordered breakfast sat enjoy food friend went back counter asked two water rang order asked talk manager like dont waive fee ordering food dont understand youre charging u water said thats owner policy said who general manager said asked go ahead make judgement call waive fee said cannot owner requires charge water well hope made going make hundred dollar im going spend location never eat particular mcdonalds change stupid policy,NEGATIVE
1017532,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-10-06 04:36:12.249,8390,2019,fast good service,POSITIVE
1017535,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-02-20 18:49:16.873,8391,2021,hit miss far freshness food order right speed problem sacrifice,NEGATIVE
1017544,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-09-23 00:38:34.492,8392,2018,always good,POSITIVE
1017549,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-12-28 20:17:15.976,8393,2018,nice clean prompt service,POSITIVE
1017551,0x885131dee534db9f:0x160e20a5b1047f3e,3,2017-06-16 20:06:58.744,8394,2017,food iffy,POSITIVE
1017557,0x885131dee534db9f:0x160e20a5b1047f3e,2,2018-08-03 11:27:17.181,8395,2018,slow cold food,NEGATIVE
1017561,0x885131dee534db9f:0x160e20a5b1047f3e,4,2018-11-21 16:22:04.875,8396,2018,good place pick something hurry,POSITIVE
1017563,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-04-27 21:02:53.548,8397,2021,love tea hospitality,POSITIVE
1017565,0x885131dee534db9f:0x160e20a5b1047f3e,5,2017-10-09 08:57:58.624,8398,2017,good prompt service,POSITIVE
1017568,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-05-31 00:43:42.481,8399,2019,terrible,NEGATIVE
1017570,0x885131dee534db9f:0x160e20a5b1047f3e,4,2018-03-06 11:41:16.018,8400,2018,like mcdonalds,POSITIVE
1017573,0x885131dee534db9f:0x160e20a5b1047f3e,5,2017-06-18 01:59:45.417,8403,2017,always good mc d,POSITIVE
1017576,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-04-20 04:17:08.024,8404,2019,slow really slow,NEGATIVE
1017578,0x885131dee534db9f:0x160e20a5b1047f3e,4,2017-07-17 16:24:05.844,8405,2017,fast,POSITIVE
1017605,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-01-11 07:57:57.799,8407,2020,close home,POSITIVE
1017606,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-02-14 12:54:19.725,8408,2020,think gone hill far food,NEGATIVE
1017607,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-03-22 11:17:26.154,8409,2018,order taken promptly young man first window courteous respectful experience went downhill fast girl pick window joke handed wrong order first told pull wait get drink pulled sat long enough eat food ordered nearly ten minute drove never go back keep dollar go another mickey d avoid one sure,NEGATIVE
1017609,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-01-25 23:17:15.788,8410,2019,made u wait forever,NEGATIVE
1017617,0x885131dee534db9f:0x160e20a5b1047f3e,4,2017-08-31 22:48:16.062,8412,2017,quick drive thru clean well maintain,POSITIVE
1017631,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-03-17 22:49:25.254,8414,2019,slow,NEGATIVE
1017633,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-12-12 18:18:25.938,8415,2018,good people good foodthe mcrib go sandwich,POSITIVE
1017638,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-07-28 03:04:06.787,8417,2018,u say mcdonalds good cheap,POSITIVE
1017647,0x885131dee534db9f:0x160e20a5b1047f3e,5,2017-11-23 00:06:45.685,8418,2017,translated google super asied serve fast friendly original super asiado atienden rpido muy amables,NEGATIVE
1017677,0x885131dee534db9f:0x160e20a5b1047f3e,2,2019-11-11 17:28:55.476,8425,2019,drive consistently busy staff constantly overwhelmed confused order never correct entirely order sign stayed correct order repeat payment window repeat food pickup window girl window gave attitude complaining rd time stating order work,NEGATIVE
1017706,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-02-25 22:20:36.796,8437,2018,waited minute food still given wrong order twice,NEGATIVE
1017732,0x885131dee534db9f:0x160e20a5b1047f3e,5,2017-10-13 02:06:17.795,8443,2017,super fast drive nice,POSITIVE
1017744,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-07-17 08:32:33.230,8445,2020,good food,POSITIVE
1017792,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-03-29 16:54:48.142,8456,2019,order wrong specifically went inside specify wanted fix problem end,NEGATIVE
1017799,0x885131dee534db9f:0x160e20a5b1047f3e,4,2016-10-01 16:37:04.066,8458,2016,good food clean staff nice,POSITIVE
1017849,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-04-06 10:14:53.653,8464,2019,tasty food good staff,POSITIVE
1017861,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-05-20 03:05:25.589,8465,2018,service fast accurate sandwich fry hot store clean worker friendly,POSITIVE
1017866,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-05-28 15:59:46.747,8466,2020,coffee cold,NEGATIVE
1017874,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-02-18 04:44:38.826,8467,2019,mcdonalds always super friendly nice food always right dont get mcdonalds much bad like mcdonalds star,POSITIVE
1017875,0x885131dee534db9f:0x160e20a5b1047f3e,3,2018-04-30 19:03:34.178,8468,2018,burger fry could cooked,POSITIVE
1017877,0x885131dee534db9f:0x160e20a5b1047f3e,3,2017-10-25 16:49:13.669,8469,2017,refuse anything please customer simple secret menu item really,NEGATIVE
1017892,0x885131dee534db9f:0x160e20a5b1047f3e,3,2018-12-31 00:13:59.507,8471,2018,replacement meal correct tome,POSITIVE
1017909,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-08-21 08:24:42.011,8473,2018,slow morning car drivethru lane sat minute would recommend go early morning unless time wait,NEGATIVE
1017910,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-08-08 21:21:45.074,8474,2018,ya klaus spark spanish,POSITIVE
1017916,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-02-14 20:35:39.176,8475,2020,attitude first female took card smile didnt give receipt didnt ask wanted second female thing attitude smile asked receipt like likewhat last time going,NEGATIVE
1017917,0x885131dee534db9f:0x160e20a5b1047f3e,1,2017-01-23 20:17:13.433,8476,2017,rude order always wrong,NEGATIVE
1017943,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-10-16 20:32:06.090,8478,2020,friendly employee great food,POSITIVE
1017972,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-03-24 23:14:35.306,8479,2021,called order went pick minute later wasnt ready wait minute made late meeting,NEGATIVE
1017978,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-07-16 04:40:30.711,8480,2018,good tea,POSITIVE
1017982,0x885131dee534db9f:0x160e20a5b1047f3e,5,2017-09-17 19:50:42.725,8481,2017,good,POSITIVE
1017992,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-11-28 15:54:28.136,8482,2018,great sweet tea,POSITIVE
1018004,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-02-05 15:00:05.323,8484,2019,clean good service,POSITIVE
1018029,0x885131dee534db9f:0x160e20a5b1047f3e,2,2019-02-22 10:42:07.566,8487,2019,real b customer service,POSITIVE
1018038,0x885131dee534db9f:0x160e20a5b1047f3e,1,2021-02-28 18:13:54.925,8488,2021,work mcdonald call order always much lettuce ketchup mayo running clothes work public attitude one,NEGATIVE
1019615,0x885131dee534db9f:0x160e20a5b1047f3e,2,2020-11-28 16:24:05.843,8497,2020,worst experience ever location went drive man cut others put order folk behind able advance coupon stated ordered arrive pay could see guy difficulty figuring paid cash surprised amount charged free item also use arguing holding everyone else pulled forward picked order know owner store personally mr john link know would want best customer regardless poor cashier service food good usual,NEGATIVE
1025442,0x885131dee534db9f:0x160e20a5b1047f3e,4,2017-04-30 20:57:14.918,8499,2017,good coffee,POSITIVE
1025461,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-06-04 07:01:13.308,8500,2018,always fast never get order wrong,POSITIVE
1025463,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-11-06 23:57:44.337,8501,2020,always good place eat,POSITIVE
1025518,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-06-22 01:05:52.313,8502,2019,good quick service,POSITIVE
1025541,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-05-26 18:16:04.367,8503,2019,good food reasonably priced,POSITIVE
1025624,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-09-10 11:49:20.989,8504,2019,quick cold drink,NEGATIVE
1026147,0x885131dee534db9f:0x160e20a5b1047f3e,4,2020-12-21 00:45:40.044,8505,2020,sadly burger dry changing mcdonalds,NEGATIVE
1026161,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-03-01 20:59:57.555,8506,2019,food nasty burger tasted like heat lamp hour,NEGATIVE
1030269,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-10-27 10:24:55.576,8510,2020,never get order right come awhile,NEGATIVE
1032251,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-05-29 12:33:43.038,8513,2020,fast service,POSITIVE
1032698,0x885131dee534db9f:0x160e20a5b1047f3e,4,2018-12-04 19:02:41.015,8515,2018,good food good menu,POSITIVE
1033773,0x885131dee534db9f:0x160e20a5b1047f3e,1,2017-07-19 22:05:53.530,8517,2017,employee dont even know combo numbersand food far fresh chicken tender oxymorontough leatherhad pull apart hand still wasnt even able eat,NEGATIVE
1035011,0x885131dee534db9f:0x160e20a5b1047f3e,4,2018-02-03 12:35:53.932,8520,2018,cleanest one side hickory,POSITIVE
1035636,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-01-14 02:07:10.305,8521,2019,sad,NEGATIVE
1038000,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-06-27 19:03:44.119,8524,2020,cant think time mcdonalds got order wrong food good service quick,NEGATIVE
1038001,0x885131dee534db9f:0x160e20a5b1047f3e,4,2021-06-14 01:37:45.057,8525,2021,good experience bestowed kind joy ive felt since much younger lad fry boiiiii,POSITIVE
1038002,0x885131dee534db9f:0x160e20a5b1047f3e,1,2021-03-30 13:30:38.251,8526,2021,probably one worst mcdonalds area worker always rude order never done right single time ive gone gotten correct order regardless time day visit people working last night straw broke camel back went get simple iced caramel coffee girl working drive thru said busy make mind pm monday night one car drive thru nobody line beside two vehicle step game mcdonalds unacceptable,NEGATIVE
1038003,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-04-14 00:41:27.312,8527,2021,mcdonalds ice cream product ive several mcdonalds restaurant several state found true tell time wow ice cream product made mcdonalds famous signature shake,POSITIVE
1038004,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-01-28 17:20:18.237,8528,2021,one favorite site havent got single one order wrong since first came five year ago really one faves,NEGATIVE
1038005,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-03-01 14:09:35.640,8529,2021,line incredibly long side several drink meal choice,POSITIVE
1038006,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-04-29 21:12:56.229,8530,2021,ordered marchiano get hazelnut want ok,NEGATIVE
1038007,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-10-20 04:20:29.138,8531,2019,dont review fast food place normally dont high expectation though im particularly disappointed stop attached youll find ordered actually got actually got sad excuse sandwich chicken doesnt even fill bun dry burnt waited minute fast food line could gone actual restaurant fed amount time fry ice cold majority bottom bag even carton order wasnt right thanks person taking order didnt even know combo describe sandwich even tried give someone elses order first want people know terrible location product recommendation drive extra mile different location one terrible,NEGATIVE
1038008,0x885131dee534db9f:0x160e20a5b1047f3e,1,2021-01-05 11:46:40.536,8532,2021,husband kid went yesterday got nugget large combo husband asked mcchickens charged failed give u mcchickens drive wrapped around worker unpleasant husband asked could get told wait waited minute never got forgot even,NEGATIVE
1038009,0x885131dee534db9f:0x160e20a5b1047f3e,4,2021-03-18 12:06:17.584,8533,2021,great food great price especially new chicken sandwich,POSITIVE
1038010,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-11-15 22:52:15.182,8534,2020,small crowd around draft many car placed simple order gave someone elses food drive finally get breakfast burrito left mild sauce ask twice cannot imagine cluster ordered big order location wednesday made assumption would fast didnt much time may mad,NEGATIVE
1038011,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-02-26 04:03:34.805,8535,2021,service fast cashier nice window,POSITIVE
1038012,0x885131dee534db9f:0x160e20a5b1047f3e,1,2021-05-03 23:34:43.042,8536,2021,owner need get airconditioning working environment employee work,NEGATIVE
1038013,0x885131dee534db9f:0x160e20a5b1047f3e,4,2021-04-05 17:18:53.329,8537,2021,location busy around lunch hour always get order right,POSITIVE
1038014,0x885131dee534db9f:0x160e20a5b1047f3e,2,2021-03-06 05:46:19.633,8538,2021,never get order right ice cream machine always order really slow,NEGATIVE
1038015,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-10-26 23:09:58.693,8539,2020,good location fry tonight awesome,POSITIVE
1038016,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-10-10 15:33:30.371,8540,2020,staff polite made expirences enjoyable,POSITIVE
1038017,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-03-26 21:40:08.665,8541,2021,good food good service,POSITIVE
1038018,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-07-09 18:50:24.053,8542,2020,biscuit delicious wait time get hot color,POSITIVE
1038019,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-05-24 20:11:34.996,8543,2020,fast friendly always drive little farther location instead closer one theyre much better,NEGATIVE
1038020,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-10-23 14:32:36.692,8544,2019,place clean worker nice came within minute breakfast yet food extremely fresh delicious always order bec bagel bacon extra cheesesauce go mcdonalds morning nearly every store doesnt get right one made perfect would rate store higher could experience beyond best mcdonalds area,POSITIVE
1038021,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-05-11 19:53:12.447,8545,2020,rude people order usually wrong sad year old asks rude happened momma thing say baby thats mcdonalds guess going elsewhere normally dont dont take order right away take say hello realize youre order wrong normally drive around wait line get food,NEGATIVE
1038022,0x885131dee534db9f:0x160e20a5b1047f3e,1,2021-02-06 02:20:32.591,8546,2021,apparently issue mobile ordering system customer fault spoke treated rudely,NEGATIVE
1038023,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-09-23 15:26:31.951,8547,2020,good fry cold,POSITIVE
1038024,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-06-07 18:45:05.826,8548,2021,good,POSITIVE
1038025,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-02-21 02:19:03.376,8549,2020,take chance staff nice part time im asked pull wait missing something,NEGATIVE
1038026,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-09-19 04:09:40.067,8550,2020,im going back ever,POSITIVE
1038027,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-10-08 15:31:20.629,8551,2020,friendly employee accurate order,POSITIVE
1038028,0x885131dee534db9f:0x160e20a5b1047f3e,2,2018-12-03 21:38:48.020,8552,2018,time go almost always line feel like take forever make window service definitely could improved fast food instant get wait minute get burger bit ridiculous employee could bit friendlier ive snapped time going line anytime go order messed went day ago last recommend new one closer mall making extra minute drive make sure everything correct,NEGATIVE
1038029,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-03-23 17:38:23.289,8553,2021,got order right,POSITIVE
1038030,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-04-12 00:02:13.497,8554,2021,food fresh,POSITIVE
1038031,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-04-26 04:03:21.958,8555,2021,average macdonald restaurant,NEGATIVE
1038032,0x885131dee534db9f:0x160e20a5b1047f3e,2,2019-12-28 13:52:35.652,8556,2019,place okay inside far mcdonalds go took like minute get mcflurrys sundae later son decided wanted pc nugget sm fry waited table number called place updated kiosk tv monitor show order status askedi told employee still waiting order didnt anything finally started yelling loudly still waiting mgr got included apple pie drove home son looked bag got nugget wowi swear least employee got one cant count four,NEGATIVE
1038033,0x885131dee534db9f:0x160e20a5b1047f3e,1,2020-02-02 14:05:58.750,8557,2020,got say never sausage egg cheese mcgriddle sausage biscuit never use drive though,NEGATIVE
1038034,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-12-25 11:22:33.428,8558,2019,clean order fresh drive threw like ypu wpuld expect based experinces drivethrews ben,NEGATIVE
1038035,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-12-24 07:42:04.758,8559,2019,worst place go night line understand little slow waiting line min speaker waiting answer take lane order sit another min got order order turned wrong sit line agian another min current food cold hell left dont recommend,NEGATIVE
1038036,0x885131dee534db9f:0x160e20a5b1047f3e,4,2020-08-26 05:22:17.862,8560,2020,fast good food,POSITIVE
1038037,0x885131dee534db9f:0x160e20a5b1047f3e,3,2021-05-08 02:34:01.789,8561,2021,slow moving,NEGATIVE
1038038,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-11-15 17:51:15.113,8562,2019,smooth always drive order,POSITIVE
1038039,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-07-04 15:54:47.168,8563,2019,eat choice still cant understand ice cream machine always order chicfila hand always ice cream,NEGATIVE
1038040,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-10-09 02:01:11.427,8564,2019,ok need clean place good,POSITIVE
1038041,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-12-29 02:01:00.996,8565,2019,get quick service every time go,NEGATIVE
1038042,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-06-05 16:10:52.493,8566,2019,food hot fast got specialty order right forgot buffalo sauce packet,NEGATIVE
1038043,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-10-24 14:32:37.535,8567,2019,friendly staff correct order unlike taylorsville store,POSITIVE
1038044,0x885131dee534db9f:0x160e20a5b1047f3e,5,2021-01-02 12:50:32.219,8568,2021,yummm,NEGATIVE
1038045,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-01-18 22:52:56.233,8569,2020,decent fast food good service,POSITIVE
1038046,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-07-08 18:30:32.509,8570,2020,great food every visit,POSITIVE
1038047,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-01-30 17:02:03.796,8571,2019,great low price loving bacon burger loving dollar menu mcribs strawberry cream pie yummy,POSITIVE
1038048,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-11-18 17:29:01.467,8572,2019,went drive ask wait mobile parking food food brought drink carbonated drink ask ketchup get service good,NEGATIVE
1038049,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-11-02 04:17:50.949,8573,2019,food great nice friendly worker,POSITIVE
1038050,0x885131dee534db9f:0x160e20a5b1047f3e,2,2020-07-03 21:16:08.585,8574,2020,dont even worry,POSITIVE
1038051,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-11-01 05:41:35.310,8575,2020,go almost every day,POSITIVE
1038052,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-11-27 18:01:43.686,8576,2019,quick service employee kind would go,NEGATIVE
1038053,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-09-29 19:28:01.722,8577,2018,great time party people really pleased nancy performance god bless,POSITIVE
1038054,0x885131dee534db9f:0x160e20a5b1047f3e,3,2020-11-26 05:15:58.986,8578,2020,clean fast,POSITIVE
1038055,0x885131dee534db9f:0x160e20a5b1047f3e,3,2019-04-06 16:44:36.075,8579,2019,service drivethrow fast surprised since ordered dbl quarter pounder wasnt till drove away saw burger really hot dry though quarter pounder supposed cooked fresh ordered change,NEGATIVE
1038056,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-05-16 01:01:28.615,8580,2019,fast friendly service appears difficult enter exit traffic seems flow quickly,NEGATIVE
1038057,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-04-13 21:00:21.755,8581,2019,white female named jennifer heavy set girl working mcdonalds hwy hickory nc across volvo dealership need fired jennifer u know go jail making illegal unauthorized transaction people debit card rude pretend know last name asked worst thing employee could ever girl ask pull forward normally asked however gas light came waiting drive thru whole minute already paying food finally greeted food window told situation said couldnt pull forward food handed proceeded face screamed inside restaurant needed help refund paid waited minute already finally came window never asked refund made refund transaction card without permission never asked manager thought giving unwanted asked refund would drive away food two drink handed u start drink gonna free bec threw cash hand wen illegally performed transaction card didnt ask refund slammed window throwing cash car asked last name bec wanted report said didnt last name waited drive thru another min employee finally asked wrong finally manager came took cash given backand gave u food neglected bag inside restaurant like going waste manager nice apologize girl named jennifer according last name white female worked pm april th mcdonalds hwy hickory nc across volvo dealership jennifer name need fired rude clearly doesnt need working public possibly need charged fraud performing transaction debit card ask authorize jennifer dont get decide someone want refund food got food hope fired next time drive thru,NEGATIVE
1038058,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-10-04 19:41:59.059,8582,2019,drug customer employee unquestionable,NEGATIVE
1038059,0x885131dee534db9f:0x160e20a5b1047f3e,4,2020-05-07 16:16:49.535,8583,2020,good food good price,POSITIVE
1038060,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-04-07 07:46:30.872,8584,2019,quick made correct tasted great saturday peak rush,POSITIVE
1038061,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-05-24 17:11:00.728,8585,2019,place clean people courteous little pricey side,POSITIVE
1038062,0x885131dee534db9f:0x160e20a5b1047f3e,4,2016-07-23 23:57:26.837,8586,2016,people complaining probably never worked fast food place easy get hundred order day perfectly im rating fact even get order wrong long take correct courtesy staff,NEGATIVE
1038063,0x885131dee534db9f:0x160e20a5b1047f3e,5,2018-08-27 00:08:12.106,8587,2018,busy happy place nice staff super good coffee,POSITIVE
1038064,0x885131dee534db9f:0x160e20a5b1047f3e,4,2018-02-25 01:01:18.533,8588,2018,usually pretty quick accurate except latenight take forever time pay cash last time went potato cold,NEGATIVE
1038065,0x885131dee534db9f:0x160e20a5b1047f3e,5,2017-03-10 18:16:32.170,8589,2017,like mango smoothie serve,POSITIVE
1038066,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-12-06 22:47:26.576,8590,2019,love hamburger fry,POSITIVE
1038067,0x885131dee534db9f:0x160e20a5b1047f3e,5,2019-03-06 18:44:14.706,8591,2019,bad bussiness place good food bad employee unfriendly always get order wrong leaf food every signel time eat either drive thru side always check bag cause something left cause employee play much talk much instead job,NEGATIVE
1038068,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-12-10 06:02:23.183,8592,2019,forget put nugget bag ordered meal,NEGATIVE
1038069,0x885131dee534db9f:0x160e20a5b1047f3e,4,2018-01-15 06:27:35.697,8593,2018,well expect average mcdonalds eat im sure cant say best food ever haha alright mean expecting good buffalo something try go get food stamp hahaha,NEGATIVE
1038070,0x885131dee534db9f:0x160e20a5b1047f3e,2,2020-07-30 21:22:19.478,8594,2020,ice cream machine broke,NEGATIVE
1038071,0x885131dee534db9f:0x160e20a5b1047f3e,5,2020-03-14 23:43:15.723,8595,2020,great fastfood,POSITIVE
1038072,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-05-29 19:45:20.566,8596,2018,horrible bad mouthed crew arrogant manager food never made asked always run round window twice go inside get customer paying simply put fresh food min hr ago made food thats unhealthy,NEGATIVE
1038073,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-06-02 14:32:26.885,8597,2019,poor servive always morningvery unpleasent person windowforget waiting stopped go location,NEGATIVE
1038074,0x885131dee534db9f:0x160e20a5b1047f3e,1,2019-08-31 15:08:39.137,8598,2019,could write absolutely zero star negative five star thats would rate mcdonalds worst place world,NEGATIVE
1038075,0x885131dee534db9f:0x160e20a5b1047f3e,1,2018-02-14 02:49:30.520,8599,2018,ended getting refund bc nothing menu worth minute wait want food timely manner going drive thru pull park get food one employee admitted forgotten finish order min mcchicken sandwich made hard throw mayo lettuce top chicken bun girl finally got refund completely rude dramatic person actually trying help sent somewhere else ridiculousness,NEGATIVE
1038076,0x885131dee534db9f:0x160e20a5b1047f3e,4,2016-12-10 15:45:35.026,8600,2016,nice interior clean dinning area friendly customer service,POSITIVE
1038077,0x885131dee534db9f:0x160e20a5b1047f3e,4,2018-01-05 08:17:58.904,8601,2018,long get iced coffee made right imgood lol,POSITIVE
1038078,0x885131dee534db9f:0x160e20a5b1047f3e,3,2017-06-14 15:53:05.522,8602,2017,fast food familiar name menu check order driving thru better average chance something wrong missing,NEGATIVE
1038079,0x885131dee534db9f:0x160e20a5b1047f3e,4,2019-08-05 19:09:04.544,8603,2019,ice cream didnt work leave early karen getting violent,NEGATIVE
